EMPRESA;id;PUBLICACION;MES;DIA;ANIO;hora;numreactions;numcomments;numshares;numlikes;numloves;numwows;numhahas;numsads;numangrys
EMPRESAD;4,41138E+14;photo;10;5;2013;0.03;84;4;0;84;0;0;0;0;0
EMPRESAD;4,40739E+14;photo;10;3;2013;12.48;18;0;0;18;0;0;0;0;0
EMPRESAD;4,39855E+14;photo;10;2;2013;1.27;59;5;0;59;0;0;0;0;0
EMPRESAD;4,38269E+14;photo;9;29;2013;1.15;44;0;0;44;0;0;0;0;0
EMPRESAD;4,38212E+14;photo;9;28;2013;21.51;28;0;0;28;0;0;0;0;0
EMPRESAD;4,38211E+14;photo;9;28;2013;21.48;30;1;0;30;0;0;0;0;0
EMPRESAD;4,36546E+14;photo;9;25;2013;9.05;39;2;0;39;0;0;0;0;0
EMPRESAD;4,36431E+14;photo;9;25;2013;3.29;17;0;1;17;0;0;0;0;0
EMPRESAD;4,36015E+14;photo;9;24;2013;7.16;74;15;1;74;0;0;0;0;0
EMPRESAD;4,35059E+14;photo;9;22;2013;9.21;68;6;0;68;0;0;0;0;0
EMPRESAD;4,32343E+14;photo;9;17;2013;0.59;65;2;10;65;0;0;0;0;0
EMPRESAD;4,30066E+14;photo;9;12;2013;4.12;52;2;0;52;0;0;0;0;0
EMPRESAD;4,30047E+14;photo;9;12;2013;2.34;78;8;0;78;0;0;0;0;0
EMPRESAD;4,30036E+14;photo;9;12;2013;1.34;28;3;0;28;0;0;0;0;0
EMPRESAD;4,29976E+14;photo;9;11;2013;21.38;63;5;0;63;0;0;0;0;0
EMPRESAD;4,29627E+14;photo;9;11;2013;3.42;19;24;0;19;0;0;0;0;0
EMPRESAD;4,29624E+14;photo;9;11;2013;3.34;21;22;0;21;0;0;0;0;0
EMPRESAD;4,29617E+14;photo;9;11;2013;2.56;77;12;0;77;0;0;0;0;0
EMPRESAD;4,29609E+14;video;9;11;2013;2.05;137;3;1;137;0;0;0;0;0
EMPRESAD;4,29583E+14;photo;9;11;2013;0.12;537;16;1;537;0;0;0;0;0
EMPRESAD;4,29579E+14;photo;9;10;2013;23.42;57;5;1;57;0;0;0;0;0
EMPRESAD;4,29175E+14;video;9;10;2013;4.07;144;11;0;144;0;0;0;0;0
EMPRESAD;4,28895E+14;photo;9;9;2013;10.13;13;1;0;13;0;0;0;0;0
EMPRESAD;4,28895E+14;photo;9;9;2013;10.12;10;0;0;10;0;0;0;0;0
EMPRESAD;4,26567E+14;video;9;4;2013;22.31;108;5;0;108;0;0;0;0;0
EMPRESAD;4,25841E+14;photo;9;3;2013;2.57;49;0;0;49;0;0;0;0;0
EMPRESAD;4,25066E+14;photo;9;1;2013;5.26;1;0;0;1;0;0;0;0;0
EMPRESAD;4,23288E+14;photo;8;28;2013;2.04;29;1;0;29;0;0;0;0;0
EMPRESAD;4,22327E+14;photo;8;25;2013;22.20;24;2;2;24;0;0;0;0;0
EMPRESAD;4,15235E+14;photo;8;10;2013;23.20;156;17;0;156;0;0;0;0;0
EMPRESAD;4,13211E+14;photo;8;6;2013;12.17;56;1;0;56;0;0;0;0;0
EMPRESAD;4,12317E+14;photo;8;4;2013;13.57;34;1;0;34;0;0;0;0;0
EMPRESAD;4,10774E+14;photo;8;1;2013;0.48;16;1;0;16;0;0;0;0;0
EMPRESAD;4,10774E+14;photo;8;1;2013;0.45;25;1;0;25;0;0;0;0;0
EMPRESAD;4,10471E+14;photo;7;31;2013;11.15;38;4;1;38;0;0;0;0;0
EMPRESAD;4,10457E+14;photo;7;31;2013;10.27;45;5;0;45;0;0;0;0;0
EMPRESAD;4,10337E+14;photo;7;31;2013;4.52;74;2;0;74;0;0;0;0;0
EMPRESAD;4,10336E+14;photo;7;31;2013;4.51;8;0;0;8;0;0;0;0;0
EMPRESAD;4,10472E+14;photo;7;30;2013;21.20;2;0;0;2;0;0;0;0;0
EMPRESAD;4,09465E+14;photo;7;29;2013;7.10;131;8;0;131;0;0;0;0;0
EMPRESAD;4,09454E+14;photo;7;29;2013;6.27;32;3;0;32;0;0;0;0;0
EMPRESAD;4,09453E+14;photo;7;29;2013;6.24;14;1;1;14;0;0;0;0;0
EMPRESAD;4,09453E+14;photo;7;29;2013;6.23;90;10;4;90;0;0;0;0;0
EMPRESAD;4,07435E+14;photo;7;24;2013;21.55;122;2;0;122;0;0;0;0;0
EMPRESAD;4,075E+14;photo;7;24;2013;12.10;5;0;0;5;0;0;0;0;0
EMPRESAD;4,07134E+14;photo;7;24;2013;7.12;97;5;1;97;0;0;0;0;0
EMPRESAD;4,07027E+14;photo;7;24;2013;1.22;31;1;0;31;0;0;0;0;0
EMPRESAD;4,07033E+14;photo;7;24;2013;0.56;80;4;0;80;0;0;0;0;0
EMPRESAD;4,07033E+14;photo;7;24;2013;0.52;51;1;1;51;0;0;0;0;0
EMPRESAD;4,07032E+14;photo;7;24;2013;0.50;38;0;0;38;0;0;0;0;0
EMPRESAD;4,07028E+14;photo;7;24;2013;0.31;102;5;0;102;0;0;0;0;0
EMPRESAD;4,04905E+14;photo;7;20;2013;9.25;92;10;1;92;0;0;0;0;0
EMPRESAD;4,04903E+14;photo;7;20;2013;9.18;54;4;0;54;0;0;0;0;0
EMPRESAD;4,04901E+14;photo;7;20;2013;9.13;44;4;0;44;0;0;0;0;0
EMPRESAD;4,04262E+14;photo;7;19;2013;1.20;78;5;1;78;0;0;0;0;0
EMPRESAD;4,0421E+14;photo;7;18;2013;23.20;66;10;1;66;0;0;0;0;0
EMPRESAD;4,04204E+14;photo;7;18;2013;22.58;54;6;2;54;0;0;0;0;0
EMPRESAD;4,03961E+14;photo;7;18;2013;11.53;25;0;0;25;0;0;0;0;0
EMPRESAD;4,03883E+14;photo;7;18;2013;7.39;74;5;1;74;0;0;0;0;0
EMPRESAD;4,03881E+14;photo;7;18;2013;7.34;79;7;1;79;0;0;0;0;0
EMPRESAD;4,02393E+14;photo;7;15;2013;2.23;104;3;1;104;0;0;0;0;0
EMPRESAD;3,98681E+14;photo;7;8;2013;0.07;38;7;0;38;0;0;0;0;0
EMPRESAD;3,97771E+14;photo;7;6;2013;2.40;17;6;0;17;0;0;0;0;0
EMPRESAD;3,97448E+14;photo;7;5;2013;9.29;75;8;0;75;0;0;0;0;0
EMPRESAD;3,96416E+14;photo;7;2;2013;13.06;52;3;0;52;0;0;0;0;0
EMPRESAD;3,95907E+14;photo;7;2;2013;2.41;38;0;5;38;0;0;0;0;0
EMPRESAD;3,94899E+14;photo;6;29;2013;22.40;58;5;0;58;0;0;0;0;0
EMPRESAD;3,9472E+14;photo;6;29;2013;10.48;12;1;2;12;0;0;0;0;0
EMPRESAD;3,9472E+14;photo;6;29;2013;0;4;0;2;4;0;0;0;0;0
EMPRESAD;3,94148E+14;photo;6;28;2013;4.28;28;4;0;28;0;0;0;0;0
EMPRESAD;3,93148E+14;photo;6;25;2013;22.33;4;0;1;4;0;0;0;0;0
EMPRESAD;3,92668E+14;photo;6;25;2013;3.09;51;0;0;51;0;0;0;0;0
EMPRESAD;3,92627E+14;photo;6;25;2013;0.12;18;1;0;18;0;0;0;0;0
EMPRESAD;3,91819E+14;photo;6;23;2013;3.18;45;0;0;45;0;0;0;0;0
EMPRESAD;3,91774E+14;photo;6;23;2013;2.02;14;0;0;14;0;0;0;0;0
EMPRESAD;3,91313E+14;photo;6;21;2013;22.56;54;1;0;54;0;0;0;0;0
EMPRESAD;3,90906E+14;photo;6;20;2013;23.27;65;4;0;65;0;0;0;0;0
EMPRESAD;3,90541E+14;photo;6;20;2013;3.33;73;0;0;73;0;0;0;0;0
EMPRESAD;3,90466E+14;photo;6;19;2013;22.44;43;3;0;43;0;0;0;0;0
EMPRESAD;3,88979E+14;photo;6;17;2013;0.06;28;4;1;28;0;0;0;0;0
EMPRESAD;3,88975E+14;photo;6;16;2013;23.45;22;1;0;22;0;0;0;0;0
EMPRESAD;3,8867E+14;photo;6;16;2013;7.46;39;3;0;39;0;0;0;0;0
EMPRESAD;3,88192E+14;photo;6;15;2013;6.43;62;8;0;62;0;0;0;0;0
EMPRESAD;3,88155E+14;photo;6;15;2013;3.59;20;2;0;20;0;0;0;0;0
EMPRESAD;3,88155E+14;photo;6;15;2013;3.57;17;0;0;17;0;0;0;0;0
EMPRESAD;3,88138E+14;photo;6;15;2013;2.44;49;7;0;49;0;0;0;0;0
EMPRESAD;3,88127E+14;photo;6;15;2013;1.55;62;7;0;62;0;0;0;0;0
EMPRESAD;3,88125E+14;photo;6;15;2013;1.42;43;2;0;43;0;0;0;0;0
EMPRESAD;3,88155E+14;photo;6;14;2013;13.55;30;1;0;30;0;0;0;0;0
EMPRESAD;3,87598E+14;photo;6;14;2013;9.53;28;0;0;28;0;0;0;0;0
EMPRESAD;3,87511E+14;photo;6;14;2013;8.05;49;2;2;49;0;0;0;0;0
EMPRESAD;3,87099E+14;photo;6;13;2013;8.41;67;6;0;67;0;0;0;0;0
EMPRESAD;3,87003E+14;photo;6;13;2013;3.26;20;1;0;20;0;0;0;0;0
EMPRESAD;3,86975E+14;photo;6;13;2013;1.13;81;5;0;81;0;0;0;0;0
EMPRESAD;3,86501E+14;photo;6;11;2013;23.17;58;6;1;58;0;0;0;0;0
EMPRESAD;3,86157E+14;photo;6;11;2013;9.22;13;5;0;13;0;0;0;0;0
EMPRESAD;3,85151E+14;photo;6;9;2013;8.15;47;0;0;47;0;0;0;0;0
EMPRESAD;3,85045E+14;photo;6;9;2013;0;7;0;2;7;0;0;0;0;0
EMPRESAD;3,84686E+14;photo;6;8;2013;6.52;62;2;1;62;0;0;0;0;0
EMPRESAD;3,84684E+14;photo;6;8;2013;6.44;84;6;0;84;0;0;0;0;0
EMPRESAD;3,84125E+14;photo;6;7;2013;2.39;23;2;0;23;0;0;0;0;0
EMPRESAD;3,84106E+14;photo;6;7;2013;1.13;19;4;0;19;0;0;0;0;0
EMPRESAD;3,82261E+14;photo;6;3;2013;7.08;13;0;1;13;0;0;0;0;0
EMPRESAD;3,82269E+14;photo;6;2;2013;17.03;8;1;1;8;0;0;0;0;0
EMPRESAD;3,81881E+14;photo;6;2;2013;11;35;1;0;35;0;0;0;0;0
EMPRESAD;3,81727E+14;photo;6;2;2013;3.47;37;0;0;37;0;0;0;0;0
EMPRESAD;3,81228E+14;photo;6;1;2013;0.07;73;10;0;73;0;0;0;0;0
EMPRESAD;3,81178E+14;photo;5;31;2013;20.55;114;9;0;114;0;0;0;0;0
EMPRESAD;3,80792E+14;photo;5;30;2013;23.43;69;6;0;69;0;0;0;0;0
EMPRESAD;3,80665E+14;photo;5;30;2013;18.35;43;0;0;43;0;0;0;0;0
EMPRESAD;3,80665E+14;photo;5;30;2013;18.34;106;3;0;106;0;0;0;0;0
EMPRESAD;3,79904E+14;photo;5;29;2013;8.18;69;2;0;69;0;0;0;0;0
EMPRESAD;3,79904E+14;photo;5;29;2013;8.17;65;2;0;65;0;0;0;0;0
EMPRESAD;3,79403E+14;photo;5;28;2013;3.15;52;0;0;52;0;0;0;0;0
EMPRESAD;3,79402E+14;photo;5;28;2013;3.13;79;1;0;79;0;0;0;0;0
EMPRESAD;3,79402E+14;photo;5;28;2013;3.13;49;1;0;49;0;0;0;0;0
EMPRESAD;3,78453E+14;photo;5;25;2013;23.32;31;0;0;31;0;0;0;0;0
EMPRESAD;3,76093E+14;photo;5;20;2013;11.34;7;0;2;7;0;0;0;0;0
EMPRESAD;3,76002E+14;photo;5;19;2013;21.29;6;0;2;6;0;0;0;0;0
EMPRESAD;3,75933E+14;photo;5;19;2013;15.47;7;0;0;7;0;0;0;0;0
EMPRESAD;3,75933E+14;photo;5;19;2013;15.46;5;1;1;5;0;0;0;0;0
EMPRESAD;3,75556E+14;photo;5;19;2013;5.23;18;1;0;18;0;0;0;0;0
EMPRESAD;3,75549E+14;photo;5;19;2013;4.57;32;0;7;32;0;0;0;0;0
EMPRESAD;3,75279E+14;photo;5;18;2013;11.40;33;1;0;33;0;0;0;0;0
EMPRESAD;3,74479E+14;photo;5;16;2013;11.29;97;0;0;97;0;0;0;0;0
EMPRESAD;3,74006E+14;photo;5;15;2013;7.57;102;16;0;102;0;0;0;0;0
EMPRESAD;3,73545E+14;photo;5;14;2013;1.31;38;10;0;38;0;0;0;0;0
EMPRESAD;3,72841E+14;photo;5;12;2013;5.16;16;2;0;16;0;0;0;0;0
EMPRESAD;3,71374E+14;photo;5;9;2013;0;3;1;2;3;0;0;0;0;0
EMPRESAD;3,70544E+14;photo;5;7;2013;22.31;27;0;5;27;0;0;0;0;0
EMPRESAD;3,70538E+14;photo;5;7;2013;22;78;4;35;78;0;0;0;0;0
EMPRESAD;3,69263E+14;photo;5;5;2013;5.20;29;0;0;29;0;0;0;0;0
EMPRESAD;3,68014E+14;photo;5;2;2013;2.02;66;9;0;66;0;0;0;0;0
EMPRESAD;3,67975E+14;photo;5;2;2013;0.30;78;16;0;78;0;0;0;0;0
EMPRESAD;3,66016E+14;photo;4;27;2013;13.02;57;9;1;57;0;0;0;0;0
EMPRESAD;3,6562E+14;photo;4;27;2013;8.20;19;4;0;19;0;0;0;0;0
EMPRESAD;3,65615E+14;photo;4;27;2013;8.01;82;14;0;82;0;0;0;0;0
EMPRESAD;3,65585E+14;photo;4;27;2013;6.02;5;4;1;5;0;0;0;0;0
EMPRESAD;3,64521E+14;photo;4;25;2013;5.01;52;5;0;52;0;0;0;0;0
EMPRESAD;3,64456E+14;photo;4;24;2013;23.52;45;14;0;45;0;0;0;0;0
EMPRESAD;3,64088E+14;status;4;24;2013;1.23;41;19;11;41;0;0;0;0;0
EMPRESAD;3,63771E+14;photo;4;23;2013;8.16;55;10;0;55;0;0;0;0;0
EMPRESAD;3,63709E+14;photo;4;23;2013;4.05;40;1;0;40;0;0;0;0;0
EMPRESAD;3,63679E+14;photo;4;23;2013;0.52;48;4;0;48;0;0;0;0;0
EMPRESAD;3,63666E+14;photo;4;22;2013;23.46;53;7;0;53;0;0;0;0;0
EMPRESAD;3,63452E+14;photo;4;22;2013;11.55;5;0;0;5;0;0;0;0;0
EMPRESAD;3,63426E+14;photo;4;22;2013;10.41;0;0;0;0;0;0;0;0;0
EMPRESAD;3,6342E+14;photo;4;22;2013;10.16;74;6;0;74;0;0;0;0;0
EMPRESAD;3,63452E+14;photo;4;22;2013;0;7;1;2;7;0;0;0;0;0
EMPRESAD;3,6217E+14;photo;4;19;2013;3.04;96;214;0;96;0;0;0;0;0
EMPRESAD;3,60434E+14;photo;4;16;2013;1.16;43;2;0;43;0;0;0;0;0
EMPRESAD;3,57124E+14;photo;4;9;2013;7.58;13;3;0;13;0;0;0;0;0
EMPRESAD;3,57125E+14;photo;4;9;2013;7.51;28;3;0;28;0;0;0;0;0
EMPRESAD;3,57066E+14;photo;4;9;2013;2.37;34;0;1;34;0;0;0;0;0
EMPRESAD;3,5703E+14;photo;4;8;2013;23.18;83;1;0;83;0;0;0;0;0
EMPRESAD;3,56778E+14;photo;4;8;2013;9.23;7;0;0;7;0;0;0;0;0
EMPRESAD;3,12276E+14;photo;4;8;2013;3.45;34;0;0;34;0;0;0;0;0
EMPRESAD;2,98316E+14;photo;4;8;2013;1.54;97;3;0;97;0;0;0;0;0
EMPRESAD;3,56325E+14;photo;4;7;2013;9.13;24;4;0;24;0;0;0;0;0
EMPRESAD;3,56306E+14;photo;4;7;2013;8.11;106;18;0;106;0;0;0;0;0
EMPRESAD;3,56273E+14;photo;4;7;2013;5.50;131;4;0;131;0;0;0;0;0
EMPRESAD;3,56001E+14;photo;4;6;2013;11.20;132;7;0;132;0;0;0;0;0
EMPRESAD;3,55961E+14;photo;4;6;2013;9.10;79;5;0;79;0;0;0;0;0
EMPRESAD;3,55641E+14;photo;4;5;2013;10.49;71;2;7;71;0;0;0;0;0
EMPRESAD;3,55496E+14;photo;4;5;2013;0.14;55;8;5;55;0;0;0;0;0
EMPRESAD;3,55441E+14;photo;4;4;2013;21.43;51;9;0;51;0;0;0;0;0
EMPRESAD;3,55304E+14;photo;4;4;2013;12.03;46;3;1;46;0;0;0;0;0
EMPRESAD;3,55266E+14;photo;4;4;2013;10.02;5;2;2;5;0;0;0;0;0
EMPRESAD;3,54831E+14;photo;4;3;2013;5.50;52;5;0;52;0;0;0;0;0
EMPRESAD;3,54808E+14;photo;4;3;2013;3.46;18;0;0;18;0;0;0;0;0
EMPRESAD;3,54529E+14;photo;4;2;2013;11.44;207;13;0;207;0;0;0;0;0
EMPRESAD;3,54446E+14;photo;4;2;2013;9.20;105;5;0;105;0;0;0;0;0
EMPRESAD;3,54432E+14;photo;4;2;2013;8.55;30;0;0;30;0;0;0;0;0
EMPRESAD;3,53882E+14;photo;3;31;2013;23.22;32;0;0;32;0;0;0;0;0
EMPRESAD;3,53647E+14;photo;3;31;2013;9.57;44;10;0;44;0;0;0;0;0
EMPRESAD;3,53647E+14;photo;3;31;2013;9.57;100;28;1;100;0;0;0;0;0
EMPRESAD;3,53058E+14;photo;3;30;2013;3.34;58;4;0;58;0;0;0;0;0
EMPRESAD;3,52671E+14;photo;3;29;2013;3.29;22;1;0;22;0;0;0;0;0
EMPRESAD;3,52656E+14;photo;3;29;2013;1.57;26;0;0;26;0;0;0;0;0
EMPRESAD;3,5218E+14;photo;3;28;2013;1.52;45;4;0;45;0;0;0;0;0
EMPRESAD;3,52161E+14;photo;3;28;2013;0.36;21;0;0;21;0;0;0;0;0
EMPRESAD;3,50989E+14;photo;3;26;2013;3.18;75;15;0;75;0;0;0;0;0
EMPRESAD;3,50987E+14;photo;3;26;2013;3.05;21;0;1;21;0;0;0;0;0
EMPRESAD;3,50702E+14;photo;3;25;2013;10.29;72;23;0;72;0;0;0;0;0
EMPRESAD;3,50593E+14;photo;3;25;2013;5.14;50;1;0;50;0;0;0;0;0
EMPRESAD;3,50564E+14;photo;3;25;2013;2.38;26;6;0;26;0;0;0;0;0
EMPRESAD;3,50526E+14;photo;3;24;2013;23.02;46;9;0;46;0;0;0;0;0
EMPRESAD;3,50526E+14;photo;3;24;2013;23.01;80;7;0;80;0;0;0;0;0
EMPRESAD;3,50121E+14;photo;3;24;2013;3.21;41;11;0;41;0;0;0;0;0
EMPRESAD;3,49782E+14;photo;3;23;2013;10.41;69;6;0;69;0;0;0;0;0
EMPRESAD;3,48411E+14;photo;3;21;2013;11.33;3;2;2;3;0;0;0;0;0
EMPRESAD;3,47702E+14;photo;3;20;2013;1.07;21;4;0;21;0;0;0;0;0
EMPRESAD;3,46023E+14;photo;3;16;2013;22.24;64;1;0;64;0;0;0;0;0
EMPRESAD;3,4459E+14;photo;3;13;2013;11.58;60;19;0;60;0;0;0;0;0
EMPRESAD;3,44413E+14;photo;3;13;2013;1.14;25;3;0;25;0;0;0;0;0
EMPRESAD;3,43764E+14;photo;3;11;2013;10.41;48;17;0;48;0;0;0;0;0
EMPRESAD;3,4333E+14;photo;3;10;2013;10.02;45;4;0;45;0;0;0;0;0
EMPRESAD;3,43216E+14;photo;3;10;2013;4.23;2;0;1;2;0;0;0;0;0
EMPRESAD;3,42821E+14;photo;3;9;2013;9.22;7;0;1;7;0;0;0;0;0
EMPRESAD;3,42639E+14;photo;3;8;2013;22.07;61;13;0;61;0;0;0;0;0
EMPRESAD;3,42395E+14;photo;3;8;2013;7.03;16;9;0;16;0;0;0;0;0
EMPRESAD;3,42315E+14;photo;3;8;2013;2.07;27;3;0;27;0;0;0;0;0
EMPRESAD;3,42271E+14;photo;3;7;2013;23.11;42;16;11;42;0;0;0;0;0
EMPRESAD;3,41968E+14;photo;3;7;2013;11.46;65;0;0;65;0;0;0;0;0
EMPRESAD;3,415E+14;photo;3;6;2013;11.21;44;4;0;44;0;0;0;0;0
EMPRESAD;3,41402E+14;photo;3;6;2013;6.39;55;12;0;55;0;0;0;0;0
EMPRESAD;3,41389E+14;photo;3;6;2013;6.05;59;7;0;59;0;0;0;0;0
EMPRESAD;3,41387E+14;photo;3;6;2013;5.50;51;6;0;51;0;0;0;0;0
EMPRESAD;3,40473E+14;photo;3;4;2013;5.35;41;1;0;41;0;0;0;0;0
EMPRESAD;3,40423E+14;photo;3;4;2013;1.33;12;5;0;12;0;0;0;0;0
EMPRESAD;3,40415E+14;photo;3;4;2013;0.47;57;7;0;57;0;0;0;0;0
EMPRESAD;3,40393E+14;photo;3;3;2013;23.14;55;7;0;55;0;0;0;0;0
EMPRESAD;3,40391E+14;photo;3;3;2013;23.07;76;4;0;76;0;0;0;0;0
EMPRESAD;3,39574E+14;photo;3;2;2013;8.35;103;14;0;103;0;0;0;0;0
EMPRESAD;3,39573E+14;photo;3;2;2013;8.33;46;2;0;46;0;0;0;0;0
EMPRESAD;3,39155E+14;photo;3;1;2013;8.51;74;14;0;74;0;0;0;0;0
EMPRESAD;3,38696E+14;photo;2;28;2013;9.15;25;0;0;25;0;0;0;0;0
EMPRESAD;3,38694E+14;photo;2;28;2013;9.05;34;0;0;34;0;0;0;0;0
EMPRESAD;3,38688E+14;photo;2;28;2013;8.44;50;1;0;50;0;0;0;0;0
EMPRESAD;3,38685E+14;photo;2;28;2013;8.35;47;0;0;47;0;0;0;0;0
EMPRESAD;3,38632E+14;photo;2;28;2013;5.07;64;2;0;64;0;0;0;0;0
EMPRESAD;3,38197E+14;photo;2;27;2013;5.49;40;1;0;40;0;0;0;0;0
EMPRESAD;3,38099E+14;photo;2;27;2013;5.21;58;1;0;58;0;0;0;0;0
EMPRESAD;3,38097E+14;photo;2;27;2013;5.12;67;3;0;67;0;0;0;0;0
EMPRESAD;3,37718E+14;photo;2;26;2013;7.44;50;3;0;50;0;0;0;0;0
EMPRESAD;3,3771E+14;photo;2;26;2013;7.24;53;1;0;53;0;0;0;0;0
EMPRESAD;3,37704E+14;photo;2;26;2013;7.11;67;8;0;67;0;0;0;0;0
EMPRESAD;3,37699E+14;photo;2;26;2013;7.06;90;12;0;90;0;0;0;0;0
EMPRESAD;3,37695E+14;photo;2;26;2013;6.47;60;2;0;60;0;0;0;0;0
EMPRESAD;3,37225E+14;photo;2;25;2013;10.37;30;8;0;30;0;0;0;0;0
EMPRESAD;3,3722E+14;photo;2;25;2013;10.24;52;10;0;52;0;0;0;0;0
EMPRESAD;3,37207E+14;photo;2;25;2013;9.37;5;0;0;5;0;0;0;0;0
EMPRESAD;3,36663E+14;photo;2;24;2013;7.16;56;14;0;56;0;0;0;0;0
EMPRESAD;3,36663E+14;photo;2;24;2013;7.14;26;2;0;26;0;0;0;0;0
EMPRESAD;3,36585E+14;photo;2;24;2013;4.55;71;11;0;71;0;0;0;0;0
EMPRESAD;3,36537E+14;photo;2;24;2013;1.51;53;4;0;53;0;0;0;0;0
EMPRESAD;3,36281E+14;photo;2;23;2013;12.28;35;2;0;35;0;0;0;0;0
EMPRESAD;3,35122E+14;photo;2;20;2013;23.46;31;2;0;31;0;0;0;0;0
EMPRESAD;3,34798E+14;photo;2;20;2013;11.17;45;0;0;45;0;0;0;0;0
EMPRESAD;3,34796E+14;photo;2;20;2013;11.11;20;1;0;20;0;0;0;0;0
EMPRESAD;3,34544E+14;photo;2;19;2013;21.06;3;2;2;3;0;0;0;0;0
EMPRESAD;3,33812E+14;photo;2;18;2013;4.15;48;0;0;48;0;0;0;0;0
EMPRESAD;3,33812E+14;photo;2;18;2013;4.14;18;0;0;18;0;0;0;0;0
EMPRESAD;3,33454E+14;photo;2;17;2013;8.59;56;10;0;56;0;0;0;0;0
EMPRESAD;3,33341E+14;photo;2;17;2013;3.58;64;2;1;64;0;0;0;0;0
EMPRESAD;3,32919E+14;photo;2;16;2013;7.52;63;0;0;63;0;0;0;0;0
EMPRESAD;3,32909E+14;photo;2;16;2013;7.21;40;9;2;40;0;0;0;0;0
EMPRESAD;3,32883E+14;photo;2;16;2013;6.11;92;1;0;92;0;0;0;0;0
EMPRESAD;3,3275E+14;photo;2;16;2013;3.05;53;0;0;53;0;0;0;0;0
EMPRESAD;3,32359E+14;photo;2;15;2013;9.47;33;0;0;33;0;0;0;0;0
EMPRESAD;3,32339E+14;photo;2;15;2013;9;84;6;0;84;0;0;0;0;0
EMPRESAD;3,32334E+14;photo;2;15;2013;8.51;87;11;0;87;0;0;0;0;0
EMPRESAD;3,32317E+14;photo;2;15;2013;7.59;26;0;0;26;0;0;0;0;0
EMPRESAD;3,32278E+14;photo;2;15;2013;5.51;22;0;0;22;0;0;0;0;0
EMPRESAD;3,3221E+14;photo;2;15;2013;3.35;78;0;5;78;0;0;0;0;0
EMPRESAD;3,32199E+14;photo;2;15;2013;2.54;67;6;7;67;0;0;0;0;0
EMPRESAD;3,29943E+14;photo;2;11;2013;3.53;26;1;0;26;0;0;0;0;0
EMPRESAD;3,29942E+14;photo;2;11;2013;3.52;14;0;0;14;0;0;0;0;0
EMPRESAD;3,29347E+14;photo;2;10;2013;0.55;18;0;0;18;0;0;0;0;0
EMPRESAD;3,28173E+14;photo;2;8;2013;0.59;24;0;0;24;0;0;0;0;0
EMPRESAD;3,2817E+14;photo;2;8;2013;0.37;27;0;0;27;0;0;0;0;0
EMPRESAD;3,27961E+14;photo;2;7;2013;11.41;30;11;0;30;0;0;0;0;0
EMPRESAD;3,25754E+14;photo;2;3;2013;6.43;34;4;0;34;0;0;0;0;0
EMPRESAD;3,2575E+14;photo;2;3;2013;6.30;26;1;1;26;0;0;0;0;0
EMPRESAD;3,25635E+14;photo;2;3;2013;0.37;38;4;0;38;0;0;0;0;0
EMPRESAD;3,25629E+14;photo;2;3;2013;0.13;55;5;0;55;0;0;0;0;0
EMPRESAD;3,25571E+14;photo;2;2;2013;21.06;80;9;0;80;0;0;0;0;0
EMPRESAD;3,2528E+14;photo;2;2;2013;8.30;33;3;0;33;0;0;0;0;0
EMPRESAD;3,25274E+14;photo;2;2;2013;8.24;44;10;0;44;0;0;0;0;0
EMPRESAD;3,25266E+14;photo;2;2;2013;8.17;41;7;0;41;0;0;0;0;0
EMPRESAD;3,25264E+14;photo;2;2;2013;8.12;30;3;0;30;0;0;0;0;0
EMPRESAD;3,23955E+14;photo;1;31;2013;7.10;34;0;0;34;0;0;0;0;0
EMPRESAD;3,23955E+14;photo;1;31;2013;7.09;30;0;0;30;0;0;0;0;0
EMPRESAD;3,23935E+14;photo;1;31;2013;5.51;38;9;0;38;0;0;0;0;0
EMPRESAD;3,23925E+14;photo;1;31;2013;5.37;24;4;1;24;0;0;0;0;0
EMPRESAD;3,23859E+14;photo;1;31;2013;4.34;37;2;0;37;0;0;0;0;0
EMPRESAD;3,23844E+14;photo;1;31;2013;3.35;18;3;0;18;0;0;0;0;0
EMPRESAD;3,23729E+14;photo;1;30;2013;23.57;55;15;0;55;0;0;0;0;0
EMPRESAD;3,23358E+14;photo;1;30;2013;9.25;54;3;0;54;0;0;0;0;0
EMPRESAD;3,23352E+14;photo;1;30;2013;9.22;67;11;0;67;0;0;0;0;0
EMPRESAD;3,23246E+14;photo;1;30;2013;4.37;94;18;0;94;0;0;0;0;0
EMPRESAD;3,22735E+14;photo;1;29;2013;9.09;41;2;0;41;0;0;0;0;0
EMPRESAD;3,22731E+14;photo;1;29;2013;8.57;36;2;0;36;0;0;0;0;0
EMPRESAD;3,2273E+14;photo;1;29;2013;8.56;65;3;1;65;0;0;0;0;0
EMPRESAD;3,21106E+14;photo;1;26;2013;8.31;90;6;0;90;0;0;0;0;0
EMPRESAD;3,21041E+14;photo;1;26;2013;5.47;42;2;0;42;0;0;0;0;0
EMPRESAD;3,18217E+14;photo;1;25;2013;11.29;48;4;0;48;0;0;0;0;0
EMPRESAD;3,17981E+14;photo;1;25;2013;0.50;45;10;0;45;0;0;0;0;0
EMPRESAD;3,17637E+14;photo;1;24;2013;10.12;47;2;0;47;0;0;0;0;0
EMPRESAD;3,17637E+14;photo;1;24;2013;10.10;31;4;0;31;0;0;0;0;0
